Identifiant	Fasta_Identifiant	Beginning_Domain	End_Domain	Iteration_0	Iteration_1	Iteration_2	Iteration_3	Iteration_4	Iteration_5	Iteration_6	For_Next_Iteration	Manual_Verification	True_CoBaHMA
UniRef100_A0A564ZMZ6	UniRef100_A0A564ZMZ6_0	1	85	True	True	True	False	False	False	False	False		True
UniRef100_A0A6N2DY79	UniRef100_A0A6N2DY79_0	1	82	True	True	True	False	False	False	False	False		True
UniRef100_A0A7Y8HDD2	UniRef100_A0A7Y8HDD2_0	1	79	True	True	True	False	False	False	False	False		True
UniRef100_A5URS7	UniRef100_A5URS7_0	1	77	True	True	True	True	False	False	False	False		True
UniRef100_A7NJI7	UniRef100_A7NJI7_0	1	77	True	True	True	False	False	False	False	False		True
UniRef100_D5MEJ4	UniRef100_D5MEJ4_0	1	85	True	True	True	True	True	True	True	False		True
UniRef100_D8F5K7	UniRef100_D8F5K7_0	1	79	True	True	True	True	False	False	False	False		True
UniRef100_B7KAM4	UniRef100_B7KAM4_0	96	168	True	True	True	False	True	True	True	False		True
UniRef100_A0A0C1NDZ5	UniRef100_A0A0C1NDZ5_0	24	112	True	True	True	False	True	True	True	False		True
UniRef100_A0A0C1R8N5	UniRef100_A0A0C1R8N5_0	32	119	True	True	True	False	True	True	True	False		True
UniRef100_A0A0M4SRP6	UniRef100_A0A0M4SRP6_0	22	109	True	True	True	False	True	True	False	False		True
UniRef100_A0A139XGA0	UniRef100_A0A139XGA0_0	33	119	True	True	True	False	True	True	True	False		True
UniRef100_A0A140K985	UniRef100_A0A140K985_0	40	127	True	True	True	False	True	True	True	False		True
UniRef100_A0A1D2PDP3	UniRef100_A0A1D2PDP3_0	37	124	True	True	True	False	True	False	False	False		True
UniRef100_A0A1Z4G239	UniRef100_A0A1Z4G239_0	33	120	True	True	True	False	True	False	False	False		True
UniRef100_A0A1Z4LFW3	UniRef100_A0A1Z4LFW3_0	32	119	True	True	True	True	True	True	True	False		True
UniRef100_A0A1Z4PZ53	UniRef100_A0A1Z4PZ53_0	62	147	True	True	True	False	False	False	True	False		True
UniRef100_A0A218QNJ6	UniRef100_A0A218QNJ6_0	32	119	True	True	True	False	True	False	True	False		True
UniRef100_A0A252D3C8	UniRef100_A0A252D3C8_0	33	120	True	True	True	False	True	True	True	False		True
UniRef100_A0A2H2XPK7	UniRef100_A0A2H2XPK7_0	15	102	True	True	True	False	True	True	True	False		True
UniRef100_A0A2I8AGR4	UniRef100_A0A2I8AGR4_0	33	120	True	True	True	False	True	False	True	False		True
UniRef100_A0A2K8T005	UniRef100_A0A2K8T005_0	46	126	True	True	True	False	False	False	True	False		True
UniRef100_A0A2N6K2R0	UniRef100_A0A2N6K2R0_0	32	119	True	True	True	False	True	False	True	False		True
UniRef100_A0A2Z6CYD0	UniRef100_A0A2Z6CYD0_0	34	119	True	True	True	False	True	False	True	False		True
UniRef100_A0A4D9CHL7	UniRef100_A0A4D9CHL7_0	39	119	True	True	True	False	False	False	False	False		True
UniRef100_A0A6G9SFK5	UniRef100_A0A6G9SFK5_0	16	103	True	True	True	False	True	True	True	False		True
UniRef100_A0A844MAR0	UniRef100_A0A844MAR0_0	33	119	True	True	True	False	True	False	True	False		True
UniRef100_K9QXA6	UniRef100_K9QXA6_0	34	120	True	True	True	False	True	True	True	False		True
UniRef100_A0A1E5QEU8	UniRef100_A0A1E5QEU8_0	97	185	True	True	True	True	True	False	False	False		True
UniRef100_A0A1J1JBB2	UniRef100_A0A1J1JBB2_0	97	176	True	True	True	True	False	False	False	False		True
UniRef100_A0A1L9QLZ0	UniRef100_A0A1L9QLZ0_0	105	184	True	True	True	True	True	False	False	False		True
UniRef100_A0A5Q4HCM4	UniRef100_A0A5Q4HCM4_0	106	185	True	True	True	True	True	False	False	False		True
UniRef100_A0A6I5PCU7	UniRef100_A0A6I5PCU7_0	96	175	True	True	True	True	True	False	False	False		True
UniRef100_A0A6I5R851	UniRef100_A0A6I5R851_0	100	179	True	True	True	True	True	False	False	False		True
UniRef100_A0A6N2D8M4	UniRef100_A0A6N2D8M4_0	96	173	True	True	True	False	False	False	False	False		True
UniRef100_A0A6P0JXG7	UniRef100_A0A6P0JXG7_0	98	177	True	True	True	True	True	False	False	False		True
UniRef100_A0A6P0TIJ7	UniRef100_A0A6P0TIJ7_0	104	183	True	True	True	True	True	False	False	False		True
UniRef100_U9W486	UniRef100_U9W486_0	94	173	True	True	True	False	True	False	False	False		True
UniRef100_A0A552EVV8	UniRef100_A0A552EVV8_0	1	85	True	True	True	True	True	True	True	False		True
UniRef100_B7KAM1	UniRef100_B7KAM1_0	1	85	True	True	True	True	True	True	True	False		True
UniRef100_B8HK80	UniRef100_B8HK80_0	1	83	True	True	True	True	True	True	True	False		True
UniRef100_E0UCZ7	UniRef100_E0UCZ7_0	12	98	True	True	True	True	True	True	True	False		True
UniRef100_A0A0P4UT86	UniRef100_A0A0P4UT86_0	18	109	True	True	True	True	True	False	False	False		True
UniRef100_A0A0S3U895	UniRef100_A0A0S3U895_0	20	106	True	True	True	True	True	False	False	False		True
UniRef100_A0A0X8WU27	UniRef100_A0A0X8WU27_0	43	137	True	True	True	False	True	False	False	False		True
UniRef100_A0A1J0ABQ1	UniRef100_A0A1J0ABQ1_0	67	149	True	True	True	True	True	False	False	False		True
UniRef100_A0A1Q4RV28	UniRef100_A0A1Q4RV28_0	20	108	True	True	True	False	True	False	False	False		True
UniRef100_A0A2K8T6C3	UniRef100_A0A2K8T6C3_0	117	208	True	True	True	True	True	False	False	False		True
UniRef100_A0A2K8T8C0	UniRef100_A0A2K8T8C0_0	32	120	True	True	True	False	True	False	False	False		True
UniRef100_A0A2N6KKA3	UniRef100_A0A2N6KKA3_0	19	107	True	True	True	False	True	False	False	False		True
UniRef100_A0A433VX63	UniRef100_A0A433VX63_0	21	109	True	True	True	False	True	False	False	False		True
UniRef100_B7KAL6	UniRef100_B7KAL6_0	21	111	True	True	True	False	True	False	False	False		True
UniRef100_B8HLX4	UniRef100_B8HLX4_0	20	102	True	True	True	False	True	False	False	False		True
UniRef100_I4HZL7	UniRef100_I4HZL7_0	35	123	True	True	True	False	True	False	False	False		True
UniRef100_K8GFG5	UniRef100_K8GFG5_0	46	138	True	True	True	True	True	False	False	False		True
UniRef100_K9RQ15	UniRef100_K9RQ15_0	25	114	True	True	True	True	True	False	False	False		True
UniRef100_A0A1H2ZFP1	UniRef100_A0A1H2ZFP1_0	1	80	True	True	True	False	True	True	True	False		True
UniRef100_A0A495V427	UniRef100_A0A495V427_0	21	108	True	True	True	True	True	False	True	False		True
UniRef100_A0A5M8FTB8	UniRef100_A0A5M8FTB8_0	1	85	True	True	True	True	True	True	True	False		True
UniRef100_A0A839HQU6	UniRef100_A0A839HQU6_0	10	103	True	True	True	True	True	True	True	False		True
UniRef100_A0A846HML4	UniRef100_A0A846HML4_0	28	143	True	True	True	True	False	True	True	False		True
UniRef100_A0A850RDK2	UniRef100_A0A850RDK2_0	11	104	True	True	True	True	True	True	True	False		True
UniRef100_D3RV89	UniRef100_D3RV89_0	11	107	True	True	True	False	True	True	True	False		True
UniRef100_G2E3I1	UniRef100_G2E3I1_0	10	104	True	True	True	True	True	True	True	False		True
UniRef100_I3YG68	UniRef100_I3YG68_0	7	87	True	True	True	False	True	True	True	False		True
UniRef100_B7KAK9	UniRef100_B7KAK9_0	22	97	True	True	True	True	True	True	True	False		True
UniRef100_B7KAL3	UniRef100_B7KAL3_0	17	92	True	True	True	True	True	True	True	False		True
UniRef100_E0UKM3	UniRef100_E0UKM3_0	17	97	True	True	True	True	True	True	True	False		True
UniRef100_S3JA02	UniRef100_S3JA02_0	20	93	True	True	True	True	True	True	True	False		True
UniRef100_A0A0C1NAY7	UniRef100_A0A0C1NAY7_0	237	305	True	True	True	True	False	True	False	False		True
UniRef100_A0A0C1NAY7	UniRef100_A0A0C1NAY7_1	46	125	True	True	True	True	False	False	False	False		True
UniRef100_A0A0C2QKB5	UniRef100_A0A0C2QKB5_0	246	314	True	True	True	False	True	False	True	False		True
UniRef100_A0A0C2QKB5	UniRef100_A0A0C2QKB5_0	46	125	True	True	True	True	False	False	False	False		True
UniRef100_A0A0S3TMN8	UniRef100_A0A0S3TMN8_0	242	325	True	True	True	False	True	True	False	False		True
UniRef100_A0A0S3TMN8	UniRef100_A0A0S3TMN8_0	49	125	True	True	True	True	False	False	False	False		True
UniRef100_A0A1Y0RV94	UniRef100_A0A1Y0RV94_0	238	321	True	True	True	True	False	True	False	False		True
UniRef100_A0A1Y0RV94	UniRef100_A0A1Y0RV94_1	47	126	True	True	True	True	False	False	False	False		True
UniRef100_A0A1Z4FYY9	UniRef100_A0A1Z4FYY9_0	215	293	True	True	True	False	True	True	False	False		True
UniRef100_A0A1Z4FYY9	UniRef100_A0A1Z4FYY9_1	48	127	True	True	True	False	False	False	False	False		True
UniRef100_A0A1Z4I731	UniRef100_A0A1Z4I731_1	224	306	True	True	True	False	False	False	False	False		True
UniRef100_A0A1Z4I731	UniRef100_A0A1Z4I731_0	45	129	False	True	True	False	False	False	False	False		True
UniRef100_A0A1Z4IKP2	UniRef100_A0A1Z4IKP2_0	245	328	True	True	True	True	False	False	False	False		True
UniRef100_A0A1Z4IKP2	UniRef100_A0A1Z4IKP2_1	46	128	False	True	True	False	False	False	False	False		True
UniRef100_A0A1Z4NNN6	UniRef100_A0A1Z4NNN6_1	267	352	True	True	True	False	True	True	True	False		True
UniRef100_A0A1Z4NNN6	UniRef100_A0A1Z4NNN6_0	42	122	True	True	True	True	True	True	True	False		True
UniRef100_A0A1Z4QHN9	UniRef100_A0A1Z4QHN9_0	219	298	True	True	True	False	False	True	False	False		True
UniRef100_A0A1Z4QHN9	UniRef100_A0A1Z4QHN9_1	48	127	True	True	True	False	False	False	False	False		True
UniRef100_A0A1Z4R6J3	UniRef100_A0A1Z4R6J3_0	284	370	True	True	True	False	True	True	True	False		True
UniRef100_A0A1Z4R6J3	UniRef100_A0A1Z4R6J3_1	49	140	True	True	True	False	False	False	False	False		True
UniRef100_A0A218Q7J5	UniRef100_A0A218Q7J5_0	201	277	True	True	True	False	True	True	True	False		True
UniRef100_A0A218Q7J5	UniRef100_A0A218Q7J5_1	33	108	False	True	True	False	False	False	False	False		True
UniRef100_A0A252CSE5	UniRef100_A0A252CSE5_1	223	301	True	True	True	False	False	True	True	False		True
UniRef100_A0A252CSE5	UniRef100_A0A252CSE5_0	48	127	True	True	True	False	False	False	True	False		True
UniRef100_A0A2A2TE54	UniRef100_A0A2A2TE54_1	300	386	True	True	True	False	False	True	False	False		True
UniRef100_A0A2A2TE54	UniRef100_A0A2A2TE54_0	50	144	True	True	True	True	True	True	True	False		True
UniRef100_A0A2H2YM85	UniRef100_A0A2H2YM85_0	232	318	True	True	True	True	True	False	False	False		True
UniRef100_A0A2H2YM85	UniRef100_A0A2H2YM85_1	43	122	True	True	True	False	False	False	False	False		True
UniRef100_A0A2H6LBF2	UniRef100_A0A2H6LBF2_0	233	316	True	True	True	True	True	False	False	False		True
UniRef100_A0A2H6LBF2	UniRef100_A0A2H6LBF2_0	47	126	True	True	True	True	False	False	False	False		True
UniRef100_A0A2I8AFN0	UniRef100_A0A2I8AFN0_0	233	317	True	True	True	False	True	False	True	False		True
UniRef100_A0A2I8AFN0	UniRef100_A0A2I8AFN0_0	50	129	True	True	True	True	False	False	False	False		True
UniRef100_A0A367QF88	UniRef100_A0A367QF88_0	242	310	True	True	True	False	True	False	False	False		True
UniRef100_A0A367QF88	UniRef100_A0A367QF88_1	48	127	True	True	True	False	False	False	False	False		True
UniRef100_A0A367QV16	UniRef100_A0A367QV16_0	235	314	True	True	True	True	True	True	False	False		True
UniRef100_A0A367QV16	UniRef100_A0A367QV16_1	45	127	False	True	True	True	False	False	False	False		True
UniRef100_A0A3D1P8T9	UniRef100_A0A3D1P8T9_0	219	305	True	True	True	True	True	True	True	False		True
UniRef100_A0A3D1P8T9	UniRef100_A0A3D1P8T9_1	19	94	True	True	True	False	False	False	False	False		True
UniRef100_A0A3S0ZXK9	UniRef100_A0A3S0ZXK9_0	237	328	True	True	True	False	True	True	False	False		True
UniRef100_A0A3S0ZXK9	UniRef100_A0A3S0ZXK9_1	46	124	True	True	True	False	False	False	False	False		True
UniRef100_A0A4Q9JBK3	UniRef100_A0A4Q9JBK3_0	242	325	True	True	True	False	True	False	False	False		True
UniRef100_A0A4Q9JBK3	UniRef100_A0A4Q9JBK3_0	46	126	True	True	True	True	False	False	False	False		True
UniRef100_A0A6M0J173	UniRef100_A0A6M0J173_0	199	282	True	True	True	True	True	True	False	False		True
UniRef100_A0A6M0J173	UniRef100_A0A6M0J173_1	8	90	False	True	True	False	False	False	False	False		True
UniRef100_A0A6P1ZN37	UniRef100_A0A6P1ZN37_0	205	279	True	True	True	False	False	False	False	False		True
UniRef100_A0A6P1ZN37	UniRef100_A0A6P1ZN37_1	36	115	True	True	True	False	False	False	False	False		True
UniRef100_A0A841WID7	UniRef100_A0A841WID7_0	235	319	True	True	True	False	True	False	False	False		True
UniRef100_A0A841WID7	UniRef100_A0A841WID7_1	55	127	True	True	True	False	False	False	False	False		True
UniRef100_A0A846H696	UniRef100_A0A846H696_0	232	315	True	True	True	False	False	False	False	False		True
UniRef100_A0A846H696	UniRef100_A0A846H696_0	44	125	False	True	True	True	True	False	False	False		True
UniRef100_A0ZAK5	UniRef100_A0ZAK5_0	191	267	True	True	True	False	False	False	False	False		True
UniRef100_A0ZAK5	UniRef100_A0ZAK5_1	23	101	True	True	True	False	False	False	False	False		True
UniRef100_K9R2J3	UniRef100_K9R2J3_0	225	309	True	True	True	False	True	True	False	False		True
UniRef100_K9R2J3	UniRef100_K9R2J3_1	47	130	False	True	True	False	False	False	False	False		True
UniRef100_K9X6T4	UniRef100_K9X6T4_0	209	296	True	True	True	False	False	True	False	False		True
UniRef100_K9X6T4	UniRef100_K9X6T4_1	46	120	True	True	True	False	False	False	False	False		True
UniRef100_Q8YVH2	UniRef100_Q8YVH2_0	225	308	True	True	True	False	True	True	False	False		True
UniRef100_Q8YVH2	UniRef100_Q8YVH2_0	48	127	True	True	True	True	False	False	False	False		True
UniRef100_A0A061PRL4	UniRef100_A0A061PRL4_0	1	83	True	True	True	True	True	True	True	False		True
UniRef100_A0A090RSH8	UniRef100_A0A090RSH8_0	1	83	True	True	True	True	True	True	True	False		True
UniRef100_A0A2V2SQZ1	UniRef100_A0A2V2SQZ1_0	1	81	True	True	True	True	True	True	True	False		True
UniRef100_A0A2V6VXD3	UniRef100_A0A2V6VXD3_0	1	77	True	True	True	True	True	True	True	False		True
UniRef100_A0A485A0K1	UniRef100_A0A485A0K1_0	1	86	True	True	True	True	True	True	True	False		True
UniRef100_A0A6N7AI18	UniRef100_A0A6N7AI18_0	27	109	True	True	True	True	True	True	True	False		True
UniRef100_S3LCU2	UniRef100_S3LCU2_0	1	82	True	True	True	True	True	True	True	False		True
UniRef100_A0A075KEJ9	UniRef100_A0A075KEJ9_0	1	79	True	True	True	True	True	True	True	False		True
UniRef100_A0A095YRM8	UniRef100_A0A095YRM8_0	1	79	True	True	True	True	True	True	True	False		True
UniRef100_A0A0H4WQA4	UniRef100_A0A0H4WQA4_0	114	190	True	True	True	True	True	True	True	False		True
UniRef100_A0A0S3U8E9	UniRef100_A0A0S3U8E9_0	33	113	True	True	True	True	True	True	True	False		True
UniRef100_A0A0X8WUB1	UniRef100_A0A0X8WUB1_0	7	91	True	True	True	True	True	True	True	False		True
UniRef100_A0A109C0M5	UniRef100_A0A109C0M5_0	60	139	True	True	True	True	True	True	True	False		True
UniRef100_A0A139WVJ3	UniRef100_A0A139WVJ3_0	38	118	True	True	True	True	True	True	True	False		True
UniRef100_A0A143WV82	UniRef100_A0A143WV82_0	1	79	True	True	True	True	True	True	True	False		True
UniRef100_A0A166U2B8	UniRef100_A0A166U2B8_0	32	111	True	True	True	True	True	True	True	False		True
UniRef100_A0A1C6PWE2	UniRef100_A0A1C6PWE2_0	1	75	True	True	True	True	True	True	True	False		True
UniRef100_A0A1F8WPG6	UniRef100_A0A1F8WPG6_0	45	126	True	True	True	True	True	True	True	False		True
UniRef100_A0A1G6EW57	UniRef100_A0A1G6EW57_0	2	85	True	True	True	True	True	True	True	False		True
UniRef100_A0A1G6Y2E8	UniRef100_A0A1G6Y2E8_0	1	72	True	True	True	True	True	True	True	False		True
UniRef100_A0A1G7QAW1	UniRef100_A0A1G7QAW1_0	1	72	True	True	True	True	True	True	True	False		True
UniRef100_A0A1H0DKA2	UniRef100_A0A1H0DKA2_0	111	191	True	True	True	True	True	True	True	False		True
UniRef100_A0A1H2WWA2	UniRef100_A0A1H2WWA2_0	32	111	True	True	True	True	True	True	True	False		True
UniRef100_A0A1J0AFY4	UniRef100_A0A1J0AFY4_0	6	79	True	True	True	True	True	True	True	False		True
UniRef100_A0A1M3N2M0	UniRef100_A0A1M3N2M0_0	76	152	True	True	True	True	True	True	True	False		True
UniRef100_A0A1U7CQU6	UniRef100_A0A1U7CQU6_0	146	226	True	True	True	True	True	True	True	False		True
UniRef100_A0A1W9WRZ3	UniRef100_A0A1W9WRZ3_0	36	115	True	True	True	True	True	True	True	False		True
UniRef100_A0A1Y3THP1	UniRef100_A0A1Y3THP1_0	1	72	True	True	True	True	True	True	True	False		True
UniRef100_A0A1Y6CVZ1	UniRef100_A0A1Y6CVZ1_0	129	209	True	True	True	True	True	True	True	False		True
UniRef100_A0A1Z4NJN4	UniRef100_A0A1Z4NJN4_0	23	103	True	True	True	True	True	True	True	False		True
UniRef100_A0A1Z4NNL1	UniRef100_A0A1Z4NNL1_0	44	124	True	True	True	True	True	True	True	False		True
UniRef100_A0A1Z4R6H4	UniRef100_A0A1Z4R6H4_0	43	123	True	True	True	True	True	True	True	False		True
UniRef100_A0A238XV50	UniRef100_A0A238XV50_0	1	78	True	True	True	True	True	True	True	False		True
UniRef100_A0A239D6V2	UniRef100_A0A239D6V2_0	7	89	True	True	True	True	True	True	True	False		True
UniRef100_A0A242B9M7	UniRef100_A0A242B9M7_0	1	73	True	True	True	True	True	True	True	False		True
UniRef100_A0A250BA82	UniRef100_A0A250BA82_0	2	81	True	True	True	True	True	True	True	False		True
UniRef100_A0A250KZ70	UniRef100_A0A250KZ70_0	8	87	True	True	True	True	True	True	True	False		True
UniRef100_A0A2D7E6E8	UniRef100_A0A2D7E6E8_0	34	103	True	True	True	True	True	True	True	False		True
UniRef100_A0A2G2DRT0	UniRef100_A0A2G2DRT0_0	1	79	True	True	True	True	True	True	True	False		True
UniRef100_A0A2G4HJI9	UniRef100_A0A2G4HJI9_0	9	81	True	True	True	True	True	True	True	False		True
UniRef100_A0A2G4IY53	UniRef100_A0A2G4IY53_0	105	185	True	True	True	True	True	True	True	False		True
UniRef100_A0A2G5QQI6	UniRef100_A0A2G5QQI6_0	99	179	True	True	True	True	True	True	True	False		True
UniRef100_A0A2G6FI64	UniRef100_A0A2G6FI64_0	5	87	True	True	True	True	True	True	True	False		True
UniRef100_A0A2G6N9F9	UniRef100_A0A2G6N9F9_0	1	78	True	True	True	True	True	True	True	False		True
UniRef100_A0A2G6NDW3	UniRef100_A0A2G6NDW3_0	44	123	True	True	True	True	True	True	True	False		True
UniRef100_A0A2G6NIN0	UniRef100_A0A2G6NIN0_0	1	79	True	True	True	True	True	True	True	False		True
UniRef100_A0A2G6NMQ3	UniRef100_A0A2G6NMQ3_0	2	81	True	True	True	True	True	True	True	False		True
UniRef100_A0A2I8AFJ9	UniRef100_A0A2I8AFJ9_0	56	136	True	True	True	True	True	True	True	False		True
UniRef100_A0A2J6X0U0	UniRef100_A0A2J6X0U0_0	1	77	True	True	True	True	True	True	True	False		True
UniRef100_A0A2J8B3H4	UniRef100_A0A2J8B3H4_0	1	78	True	True	True	True	True	True	True	False		True
UniRef100_A0A2K8T897	UniRef100_A0A2K8T897_0	13	92	True	True	True	True	True	True	True	False		True
UniRef100_A0A2L0ELQ4	UniRef100_A0A2L0ELQ4_0	4	85	True	True	True	True	True	True	True	False		True
UniRef100_A0A2M6VQL8	UniRef100_A0A2M6VQL8_0	23	101	True	True	True	True	True	True	True	False		True
UniRef100_A0A2N7Q3R3	UniRef100_A0A2N7Q3R3_0	1	76	True	True	True	True	True	True	True	False		True
UniRef100_A0A2P8QNG7	UniRef100_A0A2P8QNG7_0	10	90	True	True	True	True	True	True	True	False		True
UniRef100_A0A2T6D4F1	UniRef100_A0A2T6D4F1_0	143	223	True	True	True	True	True	True	True	False		True
UniRef100_A0A2T6DLS5	UniRef100_A0A2T6DLS5_0	137	217	True	True	True	True	True	True	True	False		True
UniRef100_A0A2Z6CPK7	UniRef100_A0A2Z6CPK7_0	63	143	True	True	True	True	True	True	True	False		True
UniRef100_A0A347WMV1	UniRef100_A0A347WMV1_0	4	81	True	True	True	True	True	True	True	False		True
UniRef100_A0A351KRH8	UniRef100_A0A351KRH8_0	124	204	True	True	True	True	True	True	True	False		True
UniRef100_A0A351Z0B2	UniRef100_A0A351Z0B2_0	1	74	True	True	True	True	True	True	True	False		True
UniRef100_A0A352AFP0	UniRef100_A0A352AFP0_0	33	113	True	True	True	True	True	True	True	False		True
UniRef100_A0A355F9I3	UniRef100_A0A355F9I3_0	7	87	True	True	True	True	True	True	True	False		True
UniRef100_A0A357YW62	UniRef100_A0A357YW62_0	2	83	True	True	True	True	True	True	True	False		True
UniRef100_A0A3A9JUK6	UniRef100_A0A3A9JUK6_0	1	76	True	True	True	True	True	True	True	False		True
UniRef100_A0A3C1UPW3	UniRef100_A0A3C1UPW3_0	31	100	True	True	True	True	True	True	True	False		True
UniRef100_A0A3D1P8U5	UniRef100_A0A3D1P8U5_0	37	115	True	True	True	True	True	True	True	False		True
UniRef100_A0A3D4S4H8	UniRef100_A0A3D4S4H8_0	1	71	True	True	True	True	True	True	True	False		True
UniRef100_A0A3L7NKZ7	UniRef100_A0A3L7NKZ7_0	130	210	True	True	True	True	True	True	True	False		True
UniRef100_A0A3L7S6G8	UniRef100_A0A3L7S6G8_0	110	190	True	True	True	True	True	True	True	False		True
UniRef100_A0A3L7UDA5	UniRef100_A0A3L7UDA5_0	75	155	True	True	True	True	True	True	True	False		True
UniRef100_A0A3P1Y6T0	UniRef100_A0A3P1Y6T0_0	1	73	True	True	True	True	True	True	True	False		True
UniRef100_A0A3R8T3J8	UniRef100_A0A3R8T3J8_0	28	108	True	True	True	True	True	True	True	False		True
UniRef100_A0A3S0ZEI1	UniRef100_A0A3S0ZEI1_0	38	118	True	True	True	True	True	True	True	False		True
UniRef100_A0A421BFH3	UniRef100_A0A421BFH3_0	2	77	True	True	True	True	True	True	True	False		True
UniRef100_A0A431L5L1	UniRef100_A0A431L5L1_0	55	134	True	True	True	True	True	True	True	False		True
UniRef100_A0A432MEJ3	UniRef100_A0A432MEJ3_0	135	215	True	True	True	True	True	True	True	False		True
UniRef100_A0A4P8L3X8	UniRef100_A0A4P8L3X8_0	5	84	True	True	True	True	True	True	True	False		True
UniRef100_A0A4Q9GG82	UniRef100_A0A4Q9GG82_0	150	230	True	True	True	True	True	True	True	False		True
UniRef100_A0A4T2AIE8	UniRef100_A0A4T2AIE8_0	9	87	True	True	True	True	True	True	True	False		True
UniRef100_A0A4V2J6U0	UniRef100_A0A4V2J6U0_0	2	81	True	True	True	True	True	True	True	False		True
UniRef100_A0A523A856	UniRef100_A0A523A856_0	1	71	True	True	True	True	True	True	True	False		True
UniRef100_A0A535ULM9	UniRef100_A0A535ULM9_0	11	88	True	True	True	True	True	True	True	False		True
UniRef100_A0A538KHX0	UniRef100_A0A538KHX0_0	22	101	True	True	True	True	True	True	True	False		True
